---,Actor,Location,Rotation,Scale,Meshes
Row_2127,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366068.186209,Y=279615.988903,Z=8875.986468)","(Pitch=0.000000,Yaw=-27.831244,Roll=0.000000)","(X=4.163383,Y=4.163383,Z=4.163383)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/NatureCaveCliff/Mesh/SM_pal_b00_BigStone_NatureCaveCliff_01_B.SM_pal_b00_BigStone_NatureCaveCliff_01_B'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/NatureCaveCliff/Materials/M_SM_MERGED_StaticMeshActor_33""')))"
Row_2128,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-367108.034260,Y=278064.054694,Z=8875.986468)","(Pitch=0.000000,Yaw=42.168755,Roll=0.000000)","(X=4.163383,Y=4.163383,Z=4.163383)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/NatureCaveCliff/Mesh/SM_pal_b00_BigStone_NatureCaveCliff_01_B.SM_pal_b00_BigStone_NatureCaveCliff_01_B'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/NatureCaveCliff/Materials/M_SM_MERGED_StaticMeshActor_33""')))"
Row_2129,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366000.000000,Y=276650.000000,Z=11550.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Mesh/SM_Cliff_Formation_3.SM_Cliff_Formation_3'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Material/MI_Cliff_Formation_3_""')))"
Row_2130,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366350.000000,Y=277450.000000,Z=9600.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=3.250000,Y=3.250000,Z=3.250000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Mesh/SM_Rock_Formation_2.SM_Rock_Formation_2'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Material/MI_pal_b00_cliff_FieldAssetCliff_02_""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Material/MI_pal_b00_cliff_FieldAssetCliff_02_""')))"
Row_2131,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-365901.903914,Y=272389.516789,Z=3650.000000)","(Pitch=0.000000,Yaw=-129.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Ruins/SM_pal_b00grass_Lodenfel_Ruins_Arches_07.SM_pal_b00grass_Lodenfel_Ruins_Arches_07'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Arch_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2132,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366680.000000,Y=272920.000000,Z=3660.000000)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=2.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Floors/SM_pal_b00_grass_Lodenfel_Debris_02.SM_pal_b00_grass_Lodenfel_Debris_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Brick_Rubble_02""')))"
Row_2133,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366668.427804,Y=272976.743897,Z=3730.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_31.SM_pal_b00grass_Lodenfel_Wall_Ruined_31'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2134,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366320.000000,Y=272490.000000,Z=3660.000000)","(Pitch=0.000000,Yaw=-199.999998,Roll=0.000000)","(X=2.000000,Y=2.000000,Z=2.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Floors/SM_pal_b00_grass_Lodenfel_Debris_02.SM_pal_b00_grass_Lodenfel_Debris_02'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Brick_Rubble_02""')))"
Row_2135,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366825.776001,Y=273111.403538,Z=4350.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_21.SM_pal_b00grass_Lodenfel_Wall_Ruined_21'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2136,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-366212.940446,Y=272597.173450,Z=4350.000000)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_21.SM_pal_b00grass_Lodenfel_Wall_Ruined_21'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2137,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-364972.249502,Y=274258.466393,Z=4734.959004)","(Pitch=0.000000,Yaw=-129.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Ruins/SM_pal_b00grass_Lodenfel_Ruins_Arches_01.SM_pal_b00grass_Lodenfel_Ruins_Arches_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Arch_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2138,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-364513.640552,Y=272796.917920,Z=4738.230966)","(Pitch=0.000000,Yaw=-219.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Ruins/SM_pal_b00grass_Lodenfel_Ruins_Arches_01.SM_pal_b00grass_Lodenfel_Ruins_Arches_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Arch_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2139,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369469.334852,Y=275795.392557,Z=5551.429024)","(Pitch=0.000000,Yaw=50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/FortressWalls/Crenelation/SM_pal_b00_grass_Lodenfel_Crenelation_01.SM_pal_b00_grass_Lodenfel_Crenelation_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""')))"
Row_2140,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369021.956898,Y=274162.638764,Z=5543.757248)","(Pitch=0.000000,Yaw=139.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/FortressWalls/Crenelation/SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_04.SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_04'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Battlement_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2141,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369353.275422,Y=274440.648005,Z=5543.757250)","(Pitch=0.000000,Yaw=139.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/FortressWalls/Crenelation/SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_03.SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_03'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Battlement_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2142,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-368962.272064,Y=274902.372328,Z=5543.757241)","(Pitch=0.000000,Yaw=319.999998,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/FortressWalls/Crenelation/SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_04.SM_pal_b00_grass_Lodenfel_Crenelation_Ruined_04'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_03""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Battlement_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2143,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369452.482124,Y=274620.241136,Z=5550.313978)","(Pitch=0.000000,Yaw=-30.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Floors/SM_pal_b00_grass_Lodenfel_Debris_01.SM_pal_b00_grass_Lodenfel_Debris_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Brick_Rubble_01""')))"
Row_2144,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-368865.255134,Y=275604.216014,Z=5375.957921)","(Pitch=0.000000,Yaw=50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_33.SM_pal_b00grass_Lodenfel_Wall_Ruined_33'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2145,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369151.389475,Y=275263.214381,Z=5375.957921)","(Pitch=0.000000,Yaw=50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_31.SM_pal_b00grass_Lodenfel_Wall_Ruined_31'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2146,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369125.351524,Y=275021.685392,Z=5375.957921)","(Pitch=0.000000,Yaw=139.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_31.SM_pal_b00grass_Lodenfel_Wall_Ruined_31'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2147,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369922.646828,Y=274938.293707,Z=5375.957926)","(Pitch=0.000000,Yaw=139.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_31.SM_pal_b00grass_Lodenfel_Wall_Ruined_31'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2148,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370036.311117,Y=275055.706765,Z=5550.313976)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Trims/Bricks/SM_pal_b00grass_Lodenfel_Trim_01_Brick_01.SM_pal_b00grass_Lodenfel_Trim_01_Brick_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""')))"
Row_2149,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369819.355953,Y=275346.008707,Z=5375.957921)","(Pitch=0.000000,Yaw=50.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Walls/SM_pal_b00grass_Lodenfel_Wall_Ruined_33.SM_pal_b00grass_Lodenfel_Wall_Ruined_33'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Bricks_01""')))"
Row_2150,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369875.008313,Y=275265.542331,Z=5550.313976)","(Pitch=0.000000,Yaw=-139.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Trims/Bricks/SM_pal_b00grass_Lodenfel_Trim_01_Brick_01.SM_pal_b00grass_Lodenfel_Trim_01_Brick_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""')))"
Row_2151,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369961.395884,Y=275167.440657,Z=5550.313976)","(Pitch=0.000000,Yaw=-129.999999,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Trims/Bricks/SM_pal_b00grass_Lodenfel_Trim_01_Brick_01.SM_pal_b00grass_Lodenfel_Trim_01_Brick_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Trim_01""')))"
Row_2152,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=1697.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2153,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=1997.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2154,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=2297.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2155,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=2597.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2156,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=2897.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2157,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=3197.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01a.SM_pal_b00grass_Lodenfel_Pilaster_01a'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2158,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=3497.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01.SM_pal_b00grass_Lodenfel_Pilaster_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2159,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=4097.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01.SM_pal_b00grass_Lodenfel_Pilaster_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2160,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-370037.110761,Y=275063.244940,Z=4697.304249)","(Pitch=0.000000,Yaw=-40.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Lordenfel/Meshes/Architecture/Columns/SM_pal_b00grass_Lodenfel_Pilaster_01.SM_pal_b00grass_Lodenfel_Pilaster_01'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Wall_01""',MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Lordenfel/Materials/MI_pal_b00_Lordenfel_Column_02""')))"
Row_2161,/Script/CoreUObject.Class'/Script/Engine.StaticMeshActor',"(X=-369490.839359,Y=275128.639866,Z=513.073801)","(Pitch=0.000000,Yaw=179.999999,Roll=0.000000)","(X=0.750000,Y=0.750000,Z=0.750000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Mesh/SM_Cliff_Formation_4.SM_Cliff_Formation_4'',Materials=(MaterialInstanceConstant'""/Game/Pal/Model/Stage/b00/Field_Asset_CustomLargeCliff/Material/MI_Cliff_Formation_4_""')))"
